,report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
2344,2008,KS08703,"Wichita, KS",362602.0,3097.0,30.0,282.0,2303.0,482.0,12.0,854.1,8.27,77.77,635.13,132.93
2346,2009,NM00101,"Albuquerque, NM",530636.0,4082.0,56.0,326.0,2597.0,1103.0,12.0,769.27,10.55,61.44,489.41,207.86
2347,2009,TX22001,"Arlington, TX",379104.0,2330.0,12.0,152.0,1494.0,672.0,12.0,614.61,3.17,40.09,394.09,177.26
2348,2009,GAAPD00,"Atlanta, GA",552901.0,6359.0,80.0,135.0,3419.0,2725.0,12.0,1150.12,14.47,24.42,618.37,492.85
2349,2009,CO00101,"Aurora, CO",324014.0,1520.0,19.0,214.0,734.0,553.0,12.0,469.12,5.86,66.05,226.53,170.67
2350,2009,TX22701,"Austin, TX",768970.0,4024.0,22.0,265.0,2322.0,1415.0,12.0,523.3,2.86,34.46,301.96,184.01
2351,2009,MD00301,"Baltimore County, MD",792855.0,4534.0,32.0,152.0,2879.0,1471.0,12.0,571.86,4.04,19.17,363.12,185.53
2352,2009,MDBPD00,"Baltimore, MD",638755.0,9664.0,238.0,158.0,5561.0,3707.0,12.0,1512.94,37.26,24.74,870.6,580.35
2353,2009,MA01301,"Boston, MA",624222.0,6192.0,50.0,269.0,3596.0,2277.0,12.0,991.95,8.01,43.09,576.08,364.77
2354,2009,NY01401,"Buffalo, NY",268655.0,3920.0,60.0,141.0,2083.0,1636.0,12.0,1459.12,22.33,52.48,775.34,608.96
2355,2009,NC06001,"Charlotte, NC",777708.0,5625.0,58.0,303.0,2918.0,2346.0,12.0,723.28,7.46,38.96,375.21,301.66
2356,2009,ILCPD00,"Chicago, IL",2848431.0,33501.0,458.0,1439.0,15727.0,15877.0,12.0,1176.12,16.08,50.52,552.13,557.39
2357,2009,OHCIP00,"Cincinnati, OH",333568.0,3983.0,55.0,241.0,1415.0,2272.0,12.0,1194.06,16.49,72.25,424.2,681.12
2358,2009,OHCLP00,"Cleveland, OH",429238.0,5994.0,83.0,380.0,1976.0,3555.0,12.0,1396.43,19.34,88.53,460.35,828.21
2359,2009,OHCOP00,"Columbus, OH",759391.0,5375.0,82.0,599.0,1295.0,3399.0,12.0,707.8,10.8,78.88,170.53,447.6
2360,2009,TXDPD00,"Dallas, TX",1290266.0,10221.0,166.0,485.0,4069.0,5501.0,12.0,792.16,12.87,37.59,315.36,426.35
2361,2009,CODPD00,"Denver, CO",604680.0,3473.0,35.0,341.0,2166.0,931.0,12.0,574.35,5.79,56.39,358.21,153.97
2362,2009,MI82349,"Detroit, MI",908441.0,18094.0,363.0,334.0,11390.0,6007.0,12.0,1991.76,39.96,36.77,1253.8,661.24
2363,2009,TX07102,"El Paso, TX",618812.0,2830.0,12.0,182.0,2184.0,452.0,12.0,457.33,1.94,29.41,352.93,73.04
2364,2009,VA02901,"Fairfax County, VA",986646.0,705.0,13.0,98.0,268.0,326.0,12.0,71.45,1.32,9.93,27.16,33.04
2365,2009,TX22012,"Fort Worth, TX",723456.0,4245.0,44.0,379.0,2373.0,1449.0,12.0,586.77,6.08,52.39,328.01,200.29
2366,2009,CA01005,"Fresno, CA",481370.0,2933.0,42.0,86.0,1720.0,1085.0,12.0,609.3,8.73,17.87,357.31,225.4
2367,2009,HI00200,"Honolulu, HI",907124.0,2537.0,14.0,243.0,1411.0,869.0,12.0,279.68,1.54,26.79,155.55,95.8
2368,2009,TXHPD00,"Houston, TX",2273771.0,25593.0,287.0,823.0,13116.0,11367.0,12.0,1125.58,12.62,36.2,576.84,499.92
2369,2009,INIPD00,"Indianapolis, IN",813471.0,9759.0,99.0,460.0,5271.0,3929.0,12.0,1199.67,12.17,56.55,647.96,482.99
2370,2009,FL01602,"Jacksonville, FL",810064.0,6772.0,99.0,218.0,4096.0,2359.0,12.0,835.98,12.22,26.91,505.64,291.21
2371,2009,MOKPD00,"Kansas City, MO",484684.0,6303.0,100.0,276.0,3957.0,1970.0,12.0,1300.43,20.63,56.94,816.41,406.45
2372,2009,NV00201,"Las Vegas, NV",1377282.0,13039.0,111.0,698.0,7735.0,4495.0,12.0,946.72,8.06,50.68,561.61,326.37
2373,2009,CA01941,"Long Beach, CA",463969.0,3161.0,40.0,131.0,1609.0,1381.0,12.0,681.3,8.62,28.23,346.79,297.65
2374,2009,CA01900,"Los Angeles County, CA",1015431.0,6540.0,102.0,209.0,4334.0,1895.0,12.0,644.06,10.04,20.58,426.81,186.62
2375,2009,CA01942,"Los Angeles, CA",3848776.0,24070.0,312.0,903.0,10638.0,12217.0,12.0,625.39,8.11,23.46,276.4,317.43
2376,2009,KY05680,"Louisville, KY",631260.0,3769.0,62.0,230.0,1907.0,1570.0,12.0,597.06,9.82,36.44,302.09,248.71
2377,2009,TNMPD00,"Memphis, TN",667421.0,12072.0,132.0,387.0,7414.0,4139.0,12.0,1808.75,19.78,57.98,1110.84,620.15
2378,2009,AZ00717,"Mesa, AZ",470833.0,2000.0,14.0,123.0,1252.0,611.0,12.0,424.78,2.97,26.12,265.91,129.77
2379,2009,FL01300,"Miami-Dade County, FL",1150883.0,7815.0,86.0,273.0,5142.0,2314.0,12.0,679.04,7.47,23.72,446.79,201.06
2380,2009,FL01306,"Miami, FL",419205.0,4983.0,59.0,65.0,2765.0,2094.0,12.0,1188.68,14.07,15.51,659.58,499.52
2381,2009,WIMPD00,"Milwaukee, WI",604673.0,6661.0,72.0,203.0,3209.0,3177.0,12.0,1101.59,11.91,33.57,530.7,525.41
2382,2009,MN02711,"Minneapolis, MN",382618.0,4242.0,18.0,413.0,2148.0,1663.0,12.0,1108.68,4.7,107.94,561.4,434.64
2383,2009,MD01604,"Montgomery County, MD",944041.0,2033.0,13.0,124.0,904.0,992.0,12.0,215.35,1.38,13.14,95.76,105.08
2384,2009,TN01901,"Nashville, TN",610176.0,6959.0,79.0,259.0,4650.0,1971.0,12.0,1140.49,12.95,42.45,762.08,323.02
2385,2009,NY02900,"Nassau County, NY",1056423.0,1640.0,18.0,74.0,794.0,754.0,12.0,155.24,1.7,7.0,75.16,71.37
2386,2009,LANPD00,"New Orleans, LA",336425.0,2614.0,174.0,98.0,1410.0,932.0,12.0,776.99,51.72,29.13,419.11,277.03
2387,2009,NY03030,"New York City, NY",8400907.0,46357.0,471.0,832.0,26457.0,18597.0,12.0,551.81,5.61,9.9,314.93,221.37
2388,2009,NJNPD00,"Newark, NJ",279203.0,2597.0,80.0,68.0,1130.0,1319.0,12.0,930.15,28.65,24.36,404.72,472.42
2389,2009,CA00109,"Oakland, CA",404553.0,6793.0,104.0,326.0,3465.0,2898.0,12.0,1679.14,25.71,80.58,856.5,716.35
2390,2009,OK05506,"Oklahoma City, OK",556939.0,5181.0,65.0,294.0,3573.0,1249.0,12.0,930.26,11.67,52.79,641.54,224.26
2391,2009,NB02802,"Omaha, NE",443037.0,2363.0,30.0,192.0,1249.0,892.0,12.0,533.36,6.77,43.34,281.92,201.34
2392,2009,FL04804,"Orlando, FL",235109.0,2814.0,28.0,117.0,1902.0,767.0,12.0,1196.89,11.91,49.76,808.99,326.23
2393,2009,PAPEP00,"Philadelphia, PA",1547605.0,19163.0,302.0,896.0,8928.0,9037.0,12.0,1238.24,19.51,57.9,576.89,583.93
2394,2009,AZ00723,"Phoenix, AZ",1597397.0,8730.0,122.0,522.0,4329.0,3757.0,12.0,546.51,7.64,32.68,271.0,235.2
2395,2009,PAPPD00,"Pittsburgh, PA",312232.0,3087.0,39.0,116.0,1565.0,1367.0,12.0,988.69,12.49,37.15,501.23,437.82
2396,2009,OR02602,"Portland, OR",560908.0,3105.0,19.0,252.0,1797.0,1037.0,12.0,553.57,3.39,44.93,320.37,184.88
2397,2009,MD01721,"Prince George's County, MD",636662.0,5338.0,86.0,197.0,2421.0,2634.0,12.0,838.44,13.51,30.94,380.26,413.72
2398,2009,NC09201,"Raleigh, NC",406005.0,2001.0,14.0,99.0,1056.0,832.0,12.0,492.85,3.45,24.38,260.1,204.92
2399,2009,CA03404,"Sacramento, CA",470308.0,4165.0,30.0,179.0,2350.0,1606.0,12.0,885.59,6.38,38.06,499.67,341.48
2400,2009,UT01803,"Salt Lake City, UT",180724.0,1284.0,3.0,103.0,767.0,411.0,12.0,710.48,1.66,56.99,424.4,227.42
2401,2009,TXSPD00,"San Antonio, TX",1373936.0,7844.0,99.0,628.0,4434.0,2683.0,12.0,570.91,7.21,45.71,322.72,195.28
2402,2009,CA03711,"San Diego, CA",1314773.0,5931.0,41.0,318.0,3667.0,1905.0,12.0,451.1,3.12,24.19,278.91,144.89
2403,2009,CA03801,"San Francisco, CA",809755.0,5957.0,45.0,179.0,2310.0,3423.0,12.0,735.65,5.56,22.11,285.27,422.72
2404,2009,CA04313,"San Jose, CA",954009.0,3439.0,28.0,258.0,2128.0,1025.0,12.0,360.48,2.93,27.04,223.06,107.44
2405,2009,WASPD00,"Seattle, WA",602531.0,3861.0,22.0,102.0,1945.0,1792.0,12.0,640.8,3.65,16.93,322.8,297.41
2406,2009,MOSPD00,"St. Louis, MO",355208.0,7353.0,143.0,250.0,4239.0,2721.0,12.0,2070.05,40.26,70.38,1193.39,766.03
2407,2009,NY05101,"Suffolk County, NY",1351235.0,2267.0,32.0,62.0,1213.0,960.0,12.0,167.77,2.37,4.59,89.77,71.05
2408,2009,FL02902,"Tampa, FL",345233.0,2597.0,20.0,80.0,1588.0,909.0,12.0,752.25,5.79,23.17,459.98,263.3
2409,2009,AZ01003,"Tucson, AZ",547981.0,3560.0,35.0,204.0,2075.0,1246.0,12.0,649.66,6.39,37.23,378.66,227.38
2410,2009,OK07205,"Tulsa, OK",384851.0,4295.0,68.0,254.0,2856.0,1117.0,12.0,1116.02,17.67,66.0,742.11,290.24
2411,2009,VA12800,"Virginia Beach, VA",436175.0,896.0,19.0,66.0,363.0,448.0,12.0,205.42,4.36,15.13,83.22,102.71
2412,2009,DCMPD00,"Washington, DC",599657.0,7587.0,144.0,150.0,3295.0,3998.0,12.0,1265.22,24.01,25.01,549.48,666.71
2413,2009,KS08703,"Wichita, KS",367635.0,3255.0,25.0,262.0,2441.0,527.0,12.0,885.39,6.8,71.27,663.97,143.35
2415,2010,NM00101,"Albuquerque, NM",545852.0,4291.0,42.0,338.0,2971.0,940.0,12.0,786.11,7.69,61.92,544.29,172.21
2416,2010,TX22001,"Arlington, TX",365438.0,1925.0,16.0,119.0,1258.0,532.0,12.0,526.77,4.38,32.56,344.24,145.58
2417,2010,GAAPD00,"Atlanta, GA",420003.0,5749.0,93.0,89.0,3405.0,2162.0,12.0,1368.8,22.14,21.19,810.71,514.76
2418,2010,CO00101,"Aurora, CO",325078.0,1449.0,24.0,181.0,737.0,507.0,12.0,445.74,7.38,55.68,226.71,155.96
2419,2010,TX22701,"Austin, TX",790390.0,3790.0,38.0,265.0,2256.0,1231.0,12.0,479.51,4.81,33.53,285.43,155.75
2420,2010,MD00301,"Baltimore County, MD",805029.0,4305.0,20.0,126.0,2824.0,1335.0,12.0,534.76,2.48,15.65,350.79,165.83
2421,2010,MDBPD00,"Baltimore, MD",620961.0,9316.0,223.0,265.0,5492.0,3336.0,12.0,1500.26,35.91,42.68,884.44,537.23
2422,2010,MA01301,"Boston, MA",617594.0,5819.0,73.0,256.0,3564.0,1926.0,12.0,942.2,11.82,41.45,577.08,311.86
2423,2010,NY01401,"Buffalo, NY",261310.0,3599.0,55.0,157.0,1921.0,1466.0,12.0,1377.29,21.05,60.08,735.14,561.02
2424,2010,NC06001,"Charlotte, NC",779541.0,4891.0,61.0,239.0,2796.0,1795.0,12.0,627.42,7.83,30.66,358.67,230.26
2425,2010,ILCPD00,"Chicago, IL",2695598.0,29774.0,432.0,1372.0,13757.0,14213.0,12.0,1104.54,16.03,50.9,510.35,527.27
2426,2010,OHCIP00,"Cincinnati, OH",296943.0,3615.0,68.0,236.0,1194.0,2117.0,12.0,1217.41,22.9,79.48,402.1,712.93
2427,2010,OHCLP00,"Cleveland, OH",396815.0,5529.0,81.0,344.0,1923.0,3181.0,12.0,1393.34,20.41,86.69,484.61,801.63
2428,2010,OHCOP00,"Columbus, OH",787033.0,5472.0,95.0,574.0,1434.0,3369.0,12.0,695.27,12.07,72.93,182.2,428.06
2429,2010,TXDPD00,"Dallas, TX",1197816.0,9161.0,148.0,505.0,4021.0,4487.0,12.0,764.81,12.36,42.16,335.69,374.6
2430,2010,CODPD00,"Denver, CO",600158.0,3387.0,28.0,371.0,2045.0,943.0,12.0,564.35,4.67,61.82,340.74,157.13
2431,2010,MI82349,"Detroit, MI",713777.0,16973.0,310.0,403.0,10721.0,5539.0,12.0,2377.91,43.43,56.46,1502.01,776.01
2432,2010,TX07102,"El Paso, TX",649121.0,2861.0,5.0,179.0,2198.0,479.0,12.0,440.75,0.77,27.58,338.61,73.79
2433,2010,VA02901,"Fairfax County, VA",1042747.0,971.0,23.0,127.0,438.0,383.0,12.0,93.12,2.21,12.18,42.0,36.73
2434,2010,TX22012,"Fort Worth, TX",741206.0,4301.0,63.0,325.0,2583.0,1330.0,12.0,580.27,8.5,43.85,348.49,179.44
2435,2010,CA01005,"Fresno, CA",494665.0,3034.0,45.0,70.0,1898.0,1021.0,12.0,613.34,9.1,14.15,383.69,206.4
2436,2010,HI00200,"Honolulu, HI",953297.0,2548.0,19.0,218.0,1420.0,891.0,12.0,267.28,1.99,22.87,148.96,93.47
2437,2010,TXHPD00,"Houston, TX",2099451.0,22491.0,269.0,712.0,12061.0,9449.0,12.0,1071.28,12.81,33.91,574.48,450.07
2438,2010,INIPD00,"Indianapolis, IN",831388.0,9646.0,92.0,461.0,5726.0,3367.0,12.0,1160.23,11.07,55.45,688.73,404.99
2439,2010,FL01602,"Jacksonville, FL",823209.0,5469.0,80.0,316.0,3380.0,1693.0,12.0,664.35,9.72,38.39,410.59,205.66
2440,2010,MOKPD00,"Kansas City, MO",459787.0,5643.0,102.0,241.0,3629.0,1671.0,12.0,1227.31,22.18,52.42,789.28,363.43
2441,2010,NV00201,"Las Vegas, NV",1446280.0,12648.0,107.0,652.0,7886.0,4003.0,12.0,874.52,7.4,45.08,545.26,276.78
2442,2010,CA01941,"Long Beach, CA",462257.0,2720.0,32.0,134.0,1352.0,1202.0,12.0,588.42,6.92,28.99,292.48,260.03
2443,2010,CA01900,"Los Angeles County, CA",1057426.0,6497.0,86.0,208.0,4433.0,1770.0,12.0,614.42,8.13,19.67,419.23,167.39
2444,2010,CA01942,"Los Angeles, CA",3792621.0,21484.0,293.0,923.0,9344.0,10924.0,12.0,566.47,7.73,24.34,246.37,288.03
2445,2010,KY05680,"Louisville, KY",660582.0,3734.0,52.0,229.0,1850.0,1603.0,12.0,565.26,7.87,34.67,280.06,242.66
2446,2010,TNMPD00,"Memphis, TN",646889.0,10401.0,89.0,433.0,6642.0,3237.0,12.0,1607.85,13.76,66.94,1026.76,500.39
2447,2010,AZ00717,"Mesa, AZ",439041.0,1790.0,15.0,124.0,1140.0,511.0,12.0,407.71,3.42,28.24,259.66,116.39
2448,2010,FL01300,"Miami-Dade County, FL",1109589.0,6927.0,87.0,252.0,4806.0,1782.0,12.0,624.29,7.84,22.71,433.13,160.6
2449,2010,FL01306,"Miami, FL",399457.0,4879.0,68.0,46.0,2909.0,1856.0,12.0,1221.41,17.02,11.52,728.24,464.63
2450,2010,WIMPD00,"Milwaukee, WI",594833.0,6336.0,95.0,196.0,3102.0,2943.0,12.0,1065.17,15.97,32.95,521.49,494.76
2451,2010,MN02711,"Minneapolis, MN",382578.0,4064.0,37.0,438.0,1993.0,1596.0,12.0,1062.27,9.67,114.49,520.94,417.17
2452,2010,MD01604,"Montgomery County, MD",953109.0,1699.0,16.0,119.0,653.0,911.0,12.0,178.26,1.68,12.49,68.51,95.58
2453,2010,TN01901,"Nashville, TN",605009.0,6802.0,55.0,332.0,4613.0,1802.0,12.0,1124.28,9.09,54.88,762.47,297.85
2454,2010,NY02900,"Nassau County, NY",1049589.0,1496.0,15.0,70.0,739.0,672.0,12.0,142.53,1.43,6.67,70.41,64.03
2455,2010,LANPD00,"New Orleans, LA",343829.0,2593.0,175.0,144.0,1321.0,953.0,12.0,754.15,50.9,41.88,384.2,277.17
2456,2010,NY03030,"New York City, NY",8175133.0,48489.0,536.0,1036.0,27309.0,19608.0,12.0,593.13,6.56,12.67,334.05,239.85
2457,2010,NJNPD00,"Newark, NJ",277140.0,2885.0,90.0,79.0,1112.0,1604.0,12.0,1040.99,32.47,28.51,401.24,578.77
2458,2010,CA00109,"Oakland, CA",390724.0,6267.0,90.0,318.0,2942.0,2917.0,12.0,1603.95,23.03,81.39,752.96,746.56
2459,2010,OK05506,"Oklahoma City, OK",579999.0,5304.0,54.0,340.0,3798.0,1112.0,12.0,914.48,9.31,58.62,654.83,191.72
2460,2010,NB02802,"Omaha, NE",408958.0,2274.0,34.0,205.0,1312.0,723.0,12.0,556.05,8.31,50.13,320.82,176.79
2461,2010,FL04804,"Orlando, FL",238300.0,2574.0,18.0,113.0,1771.0,672.0,12.0,1080.15,7.55,47.42,743.18,282.0
2462,2010,PAPEP00,"Philadelphia, PA",1526006.0,18535.0,306.0,945.0,8921.0,8363.0,12.0,1214.61,20.05,61.93,584.6,548.03
2463,2010,AZ00723,"Phoenix, AZ",1445632.0,8001.0,116.0,522.0,4113.0,3250.0,12.0,553.46,8.02,36.11,284.51,224.82
2464,2010,PAPPD00,"Pittsburgh, PA",307630.0,2810.0,55.0,66.0,1499.0,1190.0,12.0,913.43,17.88,21.45,487.27,386.83
2465,2010,OR02602,"Portland, OR",583776.0,3051.0,22.0,230.0,1794.0,1005.0,12.0,522.63,3.77,39.4,307.31,172.16
2466,2010,MD01721,"Prince George's County, MD",658600.0,4941.0,81.0,169.0,2219.0,2472.0,12.0,750.23,12.3,25.66,336.93,375.34
2467,2010,NC09201,"Raleigh, NC",403892.0,1740.0,14.0,99.0,984.0,643.0,12.0,430.81,3.47,24.51,243.63,159.2
2468,2010,CA03404,"Sacramento, CA",466488.0,4112.0,33.0,165.0,2423.0,1491.0,12.0,881.48,7.07,35.37,519.41,319.62
2469,2010,UT01803,"Salt Lake City, UT",186440.0,1294.0,8.0,147.0,780.0,359.0,12.0,694.06,4.29,78.85,418.37,192.56
2470,2010,TXSPD00,"San Antonio, TX",1327407.0,8434.0,79.0,467.0,5528.0,2360.0,12.0,635.37,5.95,35.18,416.45,177.79
2471,2010,CA03711,"San Diego, CA",1307402.0,5616.0,29.0,300.0,3651.0,1636.0,12.0,429.55,2.22,22.95,279.26,125.13
2472,2010,CA03801,"San Francisco, CA",805235.0,5747.0,48.0,133.0,2386.0,3180.0,12.0,713.7,5.96,16.52,296.31,394.92
2473,2010,CA04313,"San Jose, CA",945942.0,3215.0,20.0,253.0,1966.0,976.0,12.0,339.87,2.11,26.75,207.84,103.18
2474,2010,WASPD00,"Seattle, WA",608660.0,3515.0,19.0,96.0,1971.0,1429.0,12.0,577.5,3.12,15.77,323.83,234.78
2475,2010,MOSPD00,"St. Louis, MO",319294.0,6205.0,144.0,188.0,3748.0,2125.0,12.0,1943.35,45.1,58.88,1173.84,665.53
2476,2010,NY05101,"Suffolk County, NY",1333471.0,2031.0,50.0,55.0,1112.0,814.0,12.0,152.31,3.75,4.12,83.39,61.04
2477,2010,FL02902,"Tampa, FL",335709.0,2170.0,27.0,47.0,1412.0,684.0,12.0,646.39,8.04,14.0,420.6,203.75
2478,2010,AZ01003,"Tucson, AZ",520116.0,3331.0,51.0,158.0,2034.0,1088.0,12.0,640.43,9.81,30.38,391.07,209.18
2479,2010,OK07205,"Tulsa, OK",391906.0,4304.0,54.0,252.0,2617.0,1381.0,12.0,1098.22,13.78,64.3,667.76,352.38
2480,2010,VA12800,"Virginia Beach, VA",437994.0,831.0,14.0,53.0,335.0,429.0,12.0,189.73,3.2,12.1,76.49,97.95
2481,2010,DCMPD00,"Washington, DC",601723.0,7468.0,132.0,184.0,3238.0,3914.0,12.0,1241.1,21.94,30.58,538.12,650.47
2482,2010,KS08703,"Wichita, KS",382368.0,3038.0,16.0,251.0,2290.0,481.0,12.0,794.52,4.18,65.64,598.9,125.8
2484,2011,NM00101,"Albuquerque, NM",551961.0,4210.0,38.0,264.0,2910.0,998.0,12.0,762.74,6.88,47.83,527.21,180.81
2485,2011,TX22001,"Arlington, TX",373128.0,1874.0,22.0,136.0,1176.0,540.0,12.0,502.24,5.9,36.45,315.17,144.72
2486,2011,GAAPD00,"Atlanta, GA",425533.0,6097.0,88.0,148.0,3518.0,2343.0,12.0,1432.79,20.68,34.78,826.73,550.6
2487,2011,CO00101,"Aurora, CO",330740.0,1460.0,12.0,187.0,754.0,507.0,12.0,441.43,3.63,56.54,227.97,153.29
2488,2011,TX22701,"Austin, TX",807022.0,3470.0,27.0,211.0,2126.0,1106.0,12.0,429.98,3.35,26.15,263.44,137.05
2489,2011,MD00301,"Baltimore County, MD",812661.0,4250.0,30.0,142.0,2627.0,1451.0,12.0,522.97,3.69,17.47,323.26,178.55
2490,2011,MDBPD00,"Baltimore, MD",626848.0,8886.0,197.0,341.0,4891.0,3457.0,12.0,1417.57,31.43,54.4,780.25,551.49
2491,2011,MA01301,"Boston, MA",621359.0,5252.0,63.0,271.0,3014.0,1904.0,12.0,845.24,10.14,43.61,485.07,306.43
2492,2011,NY01401,"Buffalo, NY",262484.0,3250.0,36.0,121.0,1634.0,1459.0,12.0,1238.17,13.72,46.1,622.51,555.84
2493,2011,NC06001,"Charlotte, NC",789478.0,4787.0,56.0,218.0,2901.0,1612.0,12.0,606.35,7.09,27.61,367.46,204.19
2494,2011,ILCPD00,"Chicago, IL",2703713.0,28273.0,431.0,1459.0,12408.0,13975.0,12.0,1045.71,15.94,53.96,458.92,516.88
2495,2011,OHCIP00,"Cincinnati, OH",297160.0,3076.0,61.0,190.0,1050.0,1775.0,12.0,1035.13,20.53,63.94,353.34,597.32
2496,2011,OHCLP00,"Cleveland, OH",397106.0,5431.0,74.0,356.0,1844.0,3157.0,12.0,1367.64,18.63,89.65,464.36,795.0
2497,2011,OHCOP00,"Columbus, OH",787609.0,5228.0,87.0,594.0,1296.0,3251.0,12.0,663.78,11.05,75.42,164.55,412.77
2498,2011,TXDPD00,"Dallas, TX",1223021.0,8330.0,133.0,428.0,3703.0,4066.0,12.0,681.1,10.87,35.0,302.77,332.46
2499,2011,CODPD00,"Denver, CO",610612.0,3718.0,37.0,396.0,2142.0,1143.0,12.0,608.9,6.06,64.85,350.8,187.19
2500,2011,MI82349,"Detroit, MI",713239.0,15254.0,344.0,426.0,9508.0,4976.0,12.0,2138.69,48.23,59.73,1333.07,697.66
2501,2011,TX07102,"El Paso, TX",662780.0,2858.0,16.0,217.0,2161.0,464.0,12.0,431.21,2.41,32.74,326.05,70.01
2502,2011,VA02901,"Fairfax County, VA",1055204.0,918.0,11.0,100.0,385.0,422.0,12.0,87.0,1.04,9.48,36.49,39.99
2503,2011,TX22012,"Fort Worth, TX",756803.0,4579.0,51.0,354.0,2907.0,1267.0,12.0,605.05,6.74,46.78,384.12,167.41
2504,2011,CA01005,"Fresno, CA",500480.0,2915.0,35.0,51.0,1809.0,1020.0,12.0,582.44,6.99,10.19,361.45,203.8
2505,2011,HI00200,"Honolulu, HI",963465.0,2370.0,14.0,203.0,1332.0,821.0,12.0,245.99,1.45,21.07,138.25,85.21
2506,2011,TXHPD00,"Houston, TX",2143628.0,20892.0,198.0,771.0,11869.0,8054.0,12.0,974.61,9.24,35.97,553.69,375.72
2507,2011,INIPD00,"Indianapolis, IN",833024.0,9170.0,96.0,435.0,5267.0,3372.0,12.0,1100.81,11.52,52.22,632.27,404.79
2508,2011,FL01602,"Jacksonville, FL",834429.0,5182.0,71.0,350.0,3183.0,1578.0,12.0,621.02,8.51,41.94,381.46,189.11
2509,2011,MOKPD00,"Kansas City, MO",461458.0,5555.0,108.0,272.0,3504.0,1671.0,12.0,1203.79,23.4,58.94,759.33,362.11
2510,2011,NV00201,"Las Vegas, NV",1458474.0,10813.0,82.0,651.0,6587.0,3493.0,12.0,741.39,5.62,44.64,451.64,239.5
2511,2011,CA01941,"Long Beach, CA",467691.0,2857.0,25.0,112.0,1400.0,1320.0,12.0,610.87,5.35,23.95,299.34,282.24
2512,2011,CA01900,"Los Angeles County, CA",1069854.0,5595.0,88.0,165.0,3858.0,1484.0,12.0,522.97,8.23,15.42,360.61,138.71
2513,2011,CA01942,"Los Angeles, CA",3837207.0,20045.0,297.0,828.0,8843.0,10077.0,12.0,522.39,7.74,21.58,230.45,262.61
2514,2011,KY05680,"Louisville, KY",665152.0,4086.0,48.0,227.0,2168.0,1643.0,12.0,614.3,7.22,34.13,325.94,247.01
2515,2011,TNMPD00,"Memphis, TN",652725.0,10338.0,117.0,406.0,6732.0,3083.0,12.0,1583.82,17.92,62.2,1031.37,472.33
2516,2011,AZ00717,"Mesa, AZ",445256.0,1837.0,17.0,131.0,1192.0,497.0,12.0,412.57,3.82,29.42,267.71,111.62
2517,2011,FL01300,"Miami-Dade County, FL",1124714.0,6913.0,90.0,311.0,4664.0,1848.0,12.0,614.65,8.0,27.65,414.68,164.31
2518,2011,FL01306,"Miami, FL",404901.0,4849.0,68.0,96.0,2683.0,2002.0,12.0,1197.58,16.79,23.71,662.63,494.44
2519,2011,WIMPD00,"Milwaukee, WI",597426.0,6637.0,86.0,205.0,3255.0,3091.0,12.0,1110.93,14.4,34.31,544.84,517.39
2520,2011,MN02711,"Minneapolis, MN",385531.0,3722.0,32.0,386.0,1715.0,1589.0,12.0,965.42,8.3,100.12,444.84,412.16
2521,2011,MD01604,"Montgomery County, MD",962146.0,1618.0,15.0,112.0,651.0,840.0,12.0,168.17,1.56,11.64,67.66,87.3
2522,2011,TN01901,"Nashville, TN",612789.0,7253.0,50.0,387.0,4927.0,1889.0,12.0,1183.6,8.16,63.15,804.03,308.26
2523,2011,NY02900,"Nassau County, NY",1054208.0,1459.0,7.0,44.0,695.0,713.0,12.0,138.4,0.66,4.17,65.93,67.63
2524,2011,LANPD00,"New Orleans, LA",346974.0,2748.0,200.0,163.0,1326.0,1059.0,12.0,791.99,57.64,46.98,382.16,305.21
2525,2011,NY03030,"New York City, NY",8211875.0,51209.0,515.0,1092.0,29829.0,19773.0,12.0,623.6,6.27,13.3,363.24,240.79
2526,2011,NJNPD00,"Newark, NJ",278064.0,3243.0,94.0,58.0,1114.0,1977.0,12.0,1166.28,33.81,20.86,400.63,710.99
2527,2011,CA00109,"Oakland, CA",395317.0,6652.0,104.0,202.0,2981.0,3365.0,12.0,1682.7,26.31,51.1,754.08,851.22
2528,2011,OK05506,"Oklahoma City, OK",586208.0,5108.0,58.0,277.0,3541.0,1232.0,12.0,871.36,9.89,47.25,604.05,210.16
2529,2011,NB02802,"Omaha, NE",412608.0,2309.0,43.0,220.0,1350.0,696.0,12.0,559.61,10.42,53.32,327.19,168.68
2530,2011,FL04804,"Orlando, FL",241548.0,2591.0,29.0,119.0,1746.0,697.0,12.0,1072.66,12.01,49.27,722.84,288.56
2531,2011,PAPEP00,"Philadelphia, PA",1530873.0,18268.0,324.0,833.0,8865.0,8246.0,12.0,1193.31,21.16,54.41,579.08,538.65
2532,2011,AZ00723,"Phoenix, AZ",1466097.0,8089.0,116.0,559.0,4090.0,3324.0,12.0,551.74,7.91,38.13,278.97,226.72
2533,2011,PAPPD00,"Pittsburgh, PA",308609.0,2476.0,44.0,67.0,1239.0,1126.0,12.0,802.31,14.26,21.71,401.48,364.86
2534,2011,OR02602,"Portland, OR",589991.0,3037.0,20.0,258.0,1842.0,917.0,12.0,514.75,3.39,43.73,312.21,155.43
